runner,gender,yard,start,split1,split2,split3,finish
225,M,9,0.17,4.67,25.37,44.18,48.6
225,M,10,0.2,4.73,21.27,40.42,45.17
225,M,11,0.23,4.9,23.62,44.1,49
225,M,12,0.23,5.08,23.25,42.83,48.08
225,M,13,0.28,5.55,23.43,42.78,47.22
225,M,14,0.23,5.03,22.82,42.68,47.23
225,M,15,0.18,4.83,22.6,42.58,47.25
225,M,16,0.18,5,23.35,44.38,49.05
225,M,17,0.17,4.97,23.35,43.17,47.62
225,M,18,0.13,4.93,23.17,42.72,47.32
225,M,19,0.15,4.97,24.88,44.65,49.25
225,M,20,0.17,4.95,22.67,43.02,47.72
225,M,21,0.15,5.68,22.98,42.63,47.1
225,M,22,0.17,4.98,27.37,47.53,51.95
225,M,23,0.12,4.7,22.4,43.77,48.27
225,M,24,0.13,4.62,22.55,42.43,46.98
225,M,25,0.15,4.75,23.78,43.58,48.2
225,M,26,0.2,4.88,26.15,44.7,49.15
225,M,27,0.18,5.25,22.27,45.53,49.8
225,M,28,0.2,4.8,22.7,43.22,47.98
225,M,29,0.22,5.02,23.47,45.02,49.93
225,M,30,0.23,5.08,26.73,46.8,51.42
225,M,31,0.23,5.1,23.48,48,52.58
225,M,32,0.2,5.3,24.33,46.15,51.23
225,M,33,0.27,6.03,30.35,48.43,52.88
225,M,34,0.22,5.62,25.05,45.88,50.92
225,M,35,0.28,5.68,33.77,,
6,M,1,0.1,4.15,19.87,37.43,44.2
6,M,2,0.15,4.55,21.2,40.43,45.07
6,M,3,0.08,4.42,21.08,40.37,45.88
6,M,4,0.08,4.4,21.37,40.18,44.73
6,M,5,0.1,4.42,21.53,40.82,45.27
6,M,6,0.13,4.48,21.83,41.05,48.82
6,M,7,0.07,4.35,21.92,41.22,45.57
6,M,8,0.18,4.52,21.6,40.62,45.08
6,M,9,0.12,4.37,21.78,42,46.55
6,M,10,0.15,4.65,21.85,42.17,46.62
6,M,11,0.17,4.63,21.75,41.05,45.7
6,M,12,0.12,4.42,21.57,40.45,48.27
6,M,13,0.07,4.53,21.93,40.93,45.5
6,M,14,0.1,4.52,21.07,40.3,45.78
6,M,15,0.12,4.33,20.78,38.97,43.43
6,M,16,0.12,4.47,24.43,43.15,47.45
6,M,17,0.12,4.23,20.47,39.23,43.62
6,M,18,0.1,4.37,20.58,38.95,46.53
6,M,19,0.12,4.43,21.03,39.53,44.15
6,M,20,0.13,4.37,21.02,39.65,47.38
6,M,21,0.12,4.37,21,39.55,44.07
6,M,22,0.12,4.32,21.2,40.15,47.13
6,M,23,0.12,4.15,20.15,38.57,43.1
6,M,24,0.12,4.17,20.93,39.07,46.22
6,M,25,0.12,4.07,20.48,38.93,43.42
6,M,26,0.15,4.27,22.28,42.55,47.13
6,M,27,0.13,4.25,21.22,40.63,45.12
6,M,28,0.15,4.32,21.65,42.05,47.07
6,M,29,0.15,4.43,20.52,38.67,44.03
6,M,30,0.18,4.17,21.58,41.68,46.83
6,M,31,0.18,4.63,22.87,45.25,50.88
6,M,32,0.18,4.55,23.1,45.6,51.63
6,M,33,0.2,4.72,23.37,45.77,51.12
6,M,34,0.52,,,,
418,M,1,0.6,5.18,22.78,42.58,49.47
418,M,2,0.3,4.67,23.95,43.98,50.2
418,M,3,0.17,3.8,23,43.62,48.85
418,M,4,0.25,3.7,21.95,41.88,47.82
418,M,5,0.25,3.68,22.27,40.92,46.08
418,M,6,0.2,3.67,19.55,37.52,42.08
418,M,7,0.2,3.9,21.53,43.18,47.88
418,M,8,0.22,3.87,21.6,45.3,49.83
418,M,9,0.17,3.62,21.75,44.03,48.57
418,M,10,0.18,3.92,21.22,40.93,46.63
418,M,11,0.23,4.32,21.98,42.62,48.12
418,M,12,0.32,4.18,19.9,38.42,42.37
418,M,13,0.2,3.88,17.47,33.8,37.85
418,M,14,0.25,4.18,20.82,38.13,42.32
418,M,15,0.15,3.97,19.73,36.75,40.68
418,M,16,0.15,4.05,22.08,40.38,44.32
418,M,17,0.12,3.83,18.97,36.35,40.3
418,M,18,0.15,4.1,20.68,38.95,43.07
418,M,19,0.12,4.23,23.1,42.72,47.83
418,M,20,0.12,4.17,20.87,39.6,43.73
418,M,21,0.08,4.18,22.27,41.32,45.5
418,M,22,0.1,8.12,23.15,41.53,45.65
418,M,23,0.13,4.13,20.73,38.5,42.45
418,M,24,0.15,4.33,20.4,39.08,43.27
418,M,25,0.15,3.95,22.75,46.57,51.45
418,M,26,0.17,4.47,23.28,44.03,48.53
418,M,27,0.15,4.22,22.92,44.15,48.78
418,M,28,0.17,5.4,23.37,44.27,48.85
418,M,29,0.15,4.47,23.75,44.8,49.37
418,M,30,0.22,4.38,23.48,44.9,49.42
418,M,31,0.15,4.58,24.73,48.33,54.02
418,M,32,0.2,7.33,29.27,,53.4
525,M,1,0.63,5.72,25.08,46.78,52.7
525,M,2,0.87,5.9,25.75,47.92,52.53
525,M,3,0.97,6.08,25.82,46.42,50.9
525,M,4,0.93,5.68,24.93,43.9,48.62
525,M,5,0.85,6.17,24.97,45.92,50.9
525,M,6,0.92,5.77,25.03,46.77,51
525,M,7,0.85,5.62,25.48,46.57,51.22
525,M,8,0.8,5.9,24.78,45.3,50.1
525,M,9,0.73,5.67,24.77,45.47,50.2
525,M,10,0.77,5.93,26.75,47.25,52.98
525,M,11,0.73,6.05,24.9,46.45,51.48
525,M,12,0.67,5.95,25.6,47.48,52.63
525,M,13,0.73,5.68,25.93,46.32,51.1
525,M,14,0.48,5.57,24.15,45.73,51.9
525,M,15,0.68,6.67,25.63,46.9,53.03
525,M,16,0.53,4.98,23.35,43.82,49.88
525,M,17,0.38,5.03,24.48,46.1,52.35
525,M,18,0.4,5.82,24.12,44.87,51.37
525,M,19,0.33,5.6,25.38,48.85,54.72
525,M,20,0.42,5.72,25.4,46.92,52
525,M,21,0.25,5.55,25.37,46.13,51.23
525,M,22,0.3,5.82,24.87,46.97,53.18
525,M,23,0.33,5.92,25.18,45.87,50.93
525,M,24,0.37,6.12,24.72,45.73,51.13
525,M,25,1.07,6.57,27,49.83,55.17
525,M,26,0.4,5.27,25.38,47.75,53.47
525,M,27,0.38,6.23,25.03,46.43,52
525,M,28,0.13,4.15,21.45,42.4,47.85
525,M,29,0.17,5.67,25.13,48.32,54.27
525,M,30,0.3,5.77,26.45,50.02,55.97
525,M,31,0.25,5.75,28.23,53.33,58.43
525,M,32,0.23,6.18,29,53.95,59.1
525,M,33,0.2,7.05,,,
113,M,1,0.03,4.45,24.47,49.3,53.88
113,M,2,0.07,4.68,24.4,44.97,50.55
113,M,3,0.15,4.92,24.73,46.3,51.15
113,M,4,0.07,4.9,24.45,46,51.05
113,M,5,0.12,4.95,23.93,45.5,50.3
113,M,6,0.07,4.83,23.93,44.72,49.63
113,M,7,0.05,4.6,23.4,45.37,50.35
113,M,8,0.13,4.87,23.32,45.3,50.18
113,M,9,0.03,4.88,23.67,44.42,49.52
113,M,10,0.15,5.32,25,46.22,51.2
113,M,11,0.1,4.9,24.6,45.4,50.37
113,M,12,0.22,5.17,25.27,45.45,50.42
113,M,13,0.1,5.02,24.05,44.45,49.53
113,M,14,0.03,4.92,24.5,44.65,51.42
113,M,15,0.08,4.75,24.05,44.52,49.4
113,M,16,0.07,4.83,23.3,44.05,48.97
113,M,17,0.08,4.88,22.9,43.88,48.9
113,M,18,0.08,5,24.07,45.03,50.05
113,M,19,0.05,5,23.77,44.72,49.78
113,M,20,0.12,5.23,24.37,45.6,50.68
113,M,21,0.12,5.65,24.77,45.88,51.12
113,M,22,0.15,5.22,24.65,46.65,51.9
113,M,23,0.13,5.43,26.12,46.4,51.2
113,M,24,0.1,4.83,24.53,45.27,50.4
113,M,25,0.15,5.02,24.75,46.12,51.25
113,M,26,0.18,5.98,25.53,47.6,53.02
113,M,27,0.17,5.83,26.9,47.9,53.52
113,M,28,0.18,5.88,26.78,49.32,54.98
113,M,29,0.2,6.42,27.52,50.2,55.67
113,M,30,0.22,6.6,27.3,49.47,54.15
113,M,31,0.23,6.57,28.78,53.32,58.42
113,M,32,0.57,6.27,28.98,54.12,59.28
113,M,33,59.98,,,,
179,M,1,0,4.15,21.47,41.02,45.43
179,M,2,0.03,4.35,21.23,40.43,45.13
179,M,3,0.07,4.35,20.9,40.37,44.93
179,M,4,0.02,4.13,20.25,38.18,42.25
179,M,5,0.05,4.17,20.07,39.58,43.68
179,M,6,0.02,4.1,21.05,40.27,44.63
179,M,7,0.03,4.38,21.92,41.53,45.72
179,M,8,0.07,4.15,20.37,39,43.37
179,M,9,0.05,4.32,21.33,40.88,45.03
179,M,10,0.03,4.2,20.82,39.37,43.7
179,M,11,0.07,4.33,21.42,40,44.35
179,M,12,0.1,4.28,20.38,39.43,43.72
179,M,13,0.07,4.57,21.25,39.9,44.22
179,M,14,0.05,4.33,21.07,40.3,44.93
179,M,15,0.1,4.68,23.23,42.63,47.12
179,M,16,0.07,4.48,21.82,40.55,44.98
179,M,17,0.07,4.22,20.48,39.22,43.62
179,M,18,0.07,4.33,20.65,38.95,43.43
179,M,19,0.07,4.43,21.05,39.3,43.7
179,M,20,0.08,4.33,21.13,40.42,44.9
179,M,21,0.08,4.38,21.63,40.7,45.27
179,M,22,0.08,4.67,24.87,44.03,48.83
179,M,23,0.13,4.65,22.07,40.95,45.42
179,M,24,0.1,4.33,20.97,39.62,43.95
179,M,25,0.13,4.2,20.52,38.7,43
179,M,26,0.13,4.3,21.07,39.33,43.73
179,M,27,0.13,4.3,20.57,39.4,43.82
179,M,28,0.15,4.63,24.65,44.08,48.63
179,M,29,0.15,4.57,23.08,44.28,49.03
179,M,30,0.18,4.48,20.88,39.95,44.62
179,M,31,0.18,5.32,24.87,45.75,50.72
179,M,32,0.38,,,,
85,M,1,0.17,4.83,22.7,41.98,46.98
85,M,2,0.18,4.9,23.22,42.95,47.68
85,M,3,0.32,4.58,21.63,43.82,48.57
85,M,4,0.05,4.13,21.25,40.08,44.45
85,M,5,0.08,4.27,21.63,44.9,49.33
85,M,6,0.52,5.57,23.15,43.12,47.65
85,M,7,0.05,4.18,21.03,40.53,45.28
85,M,8,0.1,4.45,21.45,44.7,49.25
85,M,9,0.05,4.25,20.82,38.95,43.08
85,M,10,0.07,4.1,20.38,42.42,46.7
85,M,11,0.08,4.3,20.93,39.4,43.78
85,M,12,0.13,4.23,20.47,43.1,47.45
85,M,13,0.03,4.12,20.33,38.63,42.92
85,M,14,0.03,4.12,20.17,38.5,42.92
85,M,15,0.05,4,19.7,41.57,45.95
85,M,16,0.05,4.2,21.27,40.28,44.75
85,M,17,0.05,4.12,20.42,41.87,46.3
85,M,18,0.07,4.08,20.57,39.45,44.02
85,M,19,0.07,4.25,20.93,39.98,44.65
85,M,20,0.07,4.35,22.07,42.98,47.67
85,M,21,0.08,4.4,21.72,44.88,49.58
85,M,22,0.13,4.52,21.87,40.97,45.58
85,M,23,0.12,4.32,20.97,45.73,50.1
85,M,24,0.13,4.32,20.45,37.98,42.22
85,M,25,0.17,3.98,19.93,38.27,42.87
85,M,26,0.17,4.35,21.2,43.12,47.72
85,M,27,0.17,4.63,22.17,41.83,46.62
85,M,28,0.18,4.62,22.93,43.1,48.03
85,M,29,0.13,4.78,23.37,43.98,48.87
85,M,30,0.2,4.77,24.62,47.4,52.63
85,M,31,0.2,5.58,31.68,,
151,F,1,0.08,3.97,18.93,35.95,40.03
151,F,2,0.05,4.07,19.73,37.07,41.1
151,F,3,0.15,4.22,19.68,37.35,41.5
151,F,4,0.05,4.05,20.22,38.4,42.62
151,F,5,0.07,4.23,20.98,39.67,43.98
151,F,6,0.03,4.2,20.75,38.6,42.72
151,F,7,0.07,4.07,19.88,37.68,41.72
151,F,8,0.08,3.97,19.62,37.68,41.73
151,F,9,0.07,3.97,19.25,37.05,41.13
151,F,10,0.05,4.13,19.73,37.13,40.75
151,F,11,0.08,4.13,19.98,37.83,41.88
151,F,12,0.13,4.18,20.6,39.18,43.37
151,F,13,0.02,4.13,20.4,39.28,43.5
151,F,14,0.03,4.23,20.57,39.08,43.23
151,F,15,0.08,4.28,20.65,38.98,43.08
151,F,16,0.08,4.32,20.92,40.13,44.35
151,F,17,0.08,4.5,21.43,41.48,45.88
151,F,18,0.13,4.6,21.25,40.52,44.93
151,F,19,0.07,4.1,20.65,39.87,44.18
151,F,20,0.08,4.43,21.07,39.77,43.9
151,F,21,0.08,4.22,20.87,40.17,44.5
151,F,22,0.12,4.37,21.7,41.83,46.45
151,F,23,0.12,4.22,20.63,38.32,42.52
151,F,24,0.12,4.53,20.73,39.1,43.23
151,F,25,0.12,4.18,20.28,38.22,42.43
151,F,26,0.15,4.38,22.03,41.75,46.22
151,F,27,0.18,4.32,20.52,39.58,44.08
151,F,28,0.17,4.85,23.28,43.38,48.07
151,F,29,0.18,5.87,27.83,51.72,57.67
151,F,30,0.25,6.65,27.7,50.22,56.3
151,F,31,0.97,,,,
216,M,1,0.07,4.75,24.15,49.22,53.47
216,M,2,0.1,4.65,22.07,47.37,52.3
216,M,3,0.12,4.43,21.77,43.42,48.37
216,M,4,0.2,4.6,22.15,,48.5
216,M,5,0.1,4.5,22.9,44.38,49.78
216,M,6,0.05,4.6,23.32,44.43,49.87
216,M,7,0.05,4.23,23.33,44.27,50.42
216,M,8,0.12,4.4,23.05,44.35,49.98
216,M,9,0.1,4.3,23.32,44.18,49.87
216,M,10,0.12,4.72,23.03,44.7,50.37
216,M,11,0.15,4.83,23.43,44.15,49.77
216,M,12,0.15,4.37,22.88,44.13,49.67
216,M,13,0.12,4.5,22.9,,48.93
216,M,14,0.08,4.82,24.22,,49.1
216,M,15,0.12,5.1,24.15,43.98,48.9
216,M,16,0.1,5.07,24.88,44.83,49.93
216,M,17,0.1,5.23,24.55,45.43,50.22
216,M,18,0.1,4.98,24.55,46.25,50.78
216,M,19,0.1,4.7,25.73,46.15,50.82
216,M,20,0.17,5.42,25.37,,51.5
216,M,21,0.15,5.5,25.33,,50.3
216,M,22,0.13,5.13,24.82,46.15,50.87
216,M,23,0.17,4.85,23.53,45.07,50.08
216,M,24,0.15,4.45,24.25,,49.98
216,M,25,0.17,5.02,24.48,45.68,50.63
216,M,26,0.17,5.08,25.5,47.37,51.9
216,M,27,0.22,5.52,26.8,47.9,53.08
216,M,28,3.67,,,,33.97
230,M,1,0.23,4.85,22.17,40.38,44.5
230,M,2,0.13,4.7,21.32,39.5,43.57
230,M,3,0.55,5.62,22.05,40.37,44.33
230,M,4,0.2,4.78,21.28,39.03,42.97
230,M,5,0.23,4.52,20.3,38.18,42.85
230,M,6,0.17,4.4,19.62,37.05,44.48
230,M,7,0.15,4.45,20.03,37.48,41.63
230,M,8,0.17,4.43,20.25,38.32,42.5
230,M,9,0.15,4.5,20.83,38.38,46.1
230,M,10,0.15,4.55,20.1,38.48,42.85
230,M,11,0.23,4.78,21.28,40.05,44.98
230,M,12,0.17,4.4,20.75,37.98,41.83
230,M,13,0.05,4.05,19.65,37.85,41.9
230,M,14,0.1,4.23,20.28,38.72,42.7
230,M,15,0.13,4.07,19.38,36.6,43.75
230,M,16,0.08,4.07,19.45,37.07,40.97
230,M,17,0.08,3.77,18.22,35.62,39.65
230,M,18,0.12,4.07,19.2,37.5,41.47
230,M,19,0.07,3.9,19.25,36.82,41.98
230,M,20,0.12,3.85,19.1,36.48,43.98
230,M,21,0.07,3.78,19.08,36.87,40.93
230,M,22,0.08,3.87,18.87,35.75,39.62
230,M,23,0.1,3.73,18.2,34.05,37.9
230,M,24,0.1,3.57,17.75,34.22,37.93
230,M,25,0.1,3.67,18.2,35.92,39.87
230,M,26,0.15,3.95,19.32,37.52,41.48
230,M,27,0.13,3.17,15.2,28.4,31.43
230,M,28,2.87,,,,
238,M,1,0.73,7.05,25.57,,51.57
238,M,2,0.83,7.12,26.37,48.57,53.03
238,M,3,0.77,7.2,25.53,46.22,50.82
238,M,4,0.65,6.95,25.37,48.28,52.77
238,M,5,0.47,7.07,26.03,46.83,51.22
238,M,6,0.85,6.98,25.42,47.45,51.72
238,M,7,0.57,6.68,24.73,45.1,49.65
238,M,8,0.65,7.07,26.3,47.37,51.8
238,M,9,0.32,6.18,27.17,46.17,50.52
238,M,10,0.45,5.7,25.18,47.48,52.33
238,M,11,0.58,6.93,25.9,48.32,52.72
238,M,12,0.38,5.78,24.58,45.07,49.65
238,M,13,0.38,5.92,26.18,48.65,53.38
238,M,14,0.22,6.02,25.8,46.38,51.08
238,M,15,0.37,5.93,26.05,48.43,53.28
238,M,16,0.28,5.58,25.1,46.6,51.17
238,M,17,0.28,5.2,22.97,43.93,49
238,M,18,0.25,6.13,24.5,44.8,49.28
238,M,19,0.25,5.35,23.55,44.27,49.18
238,M,20,0.2,4.98,23.5,44.63,49.55
238,M,21,0.17,5.4,23.67,44.27,49.07
238,M,22,0.23,5.8,24.15,44.73,49.7
238,M,23,0.2,6.1,25.28,44.8,49.57
238,M,24,0.2,4.73,22.32,41.57,46.3
238,M,25,0.2,43.57,22.7,,48.68
238,M,26,0.2,4.75,23.63,45.2,49.93
238,M,27,0.18,4.87,24.5,48.07,53.22
102,M,1,0.32,5.33,25.03,48.18,52.92
102,M,2,0.32,5.08,23.7,43.87,49
102,M,3,0.5,5.25,22.6,42.98,47.78
102,M,4,0.37,5.13,23.97,44.65,49.1
102,M,5,0.47,5.18,22.65,43.38,48.1
102,M,6,0.43,5.08,22.97,43.05,47.55
102,M,7,0.42,4.78,22.07,42.18,46.5
102,M,8,0.53,5.22,22.92,42.75,47.27
102,M,9,0.45,5.03,22.77,42.58,47.03
102,M,10,0.3,4.93,22.73,42.65,47.5
102,M,11,0.38,5.3,23.63,44.33,49.07
102,M,12,0.33,5.08,23.83,47.37,51.85
102,M,13,0.22,4.82,22.97,43.62,48.15
102,M,14,0.25,5.12,24,46.18,51.05
102,M,15,0.32,5.4,22.75,40.55,44.65
102,M,16,0.18,4.95,22.67,42.45,46.95
102,M,17,0.15,4.75,22.62,42.02,46.65
102,M,18,0.27,5.07,22.17,41.32,46
102,M,19,0.15,4.6,22.17,44.93,49.6
102,M,20,0.2,4.82,22.4,42.63,47.33
102,M,21,0.12,4.58,22.57,42.75,47.38
102,M,22,0.12,4.77,23.13,43.9,48.63
102,M,23,0.15,4.67,21.77,40.6,45.85
102,M,24,0.13,4.42,20.97,39.02,43.13
102,M,25,0.2,4.55,22.37,42.73,47.48
102,M,26,0.22,4.55,22.43,43.85,48.57
102,M,27,2.45,,,,
285,M,1,0.18,48.35,23.03,,54.02
285,M,2,0.23,6.43,25.55,47.03,54.05
285,M,3,0.27,6.92,,48.25,54.6
285,M,4,0.28,6.7,25.58,49.1,55.45
285,M,5,0.23,6.8,25.97,48.45,54.18
285,M,6,0.2,6.8,26.08,48.45,54.48
285,M,7,0.22,6.83,27.08,49.63,55.17
285,M,8,0.27,6.98,26.8,48.38,53.88
285,M,9,0.27,6.97,26.83,48.38,55.02
285,M,10,0.15,6.87,26.7,49.13,55.03
285,M,11,0.13,4.77,22.25,42.03,48.68
285,M,12,0.23,6.1,27.68,51.3,57.1
285,M,13,0.2,6.95,27.3,49.25,54.55
285,M,14,0.15,6.4,27.82,49.58,55.92
285,M,15,0.2,6.73,28.03,50.2,55.43
285,M,16,0.17,6.63,27.18,50.05,55.42
285,M,17,0.17,5.1,22.6,42.18,47.85
285,M,18,0.13,6.7,28,50.7,57.13
285,M,19,0.15,6.7,27.42,50.08,55.47
285,M,20,0.13,6.13,28.32,51.28,56.42
285,M,21,0.17,5.97,26.65,49.38,55.72
285,M,22,0.22,6.28,27.85,50.83,56.18
285,M,23,0.18,7.02,28.12,50.82,56.78
285,M,24,0.13,5.63,24.62,46.47,52.35
285,M,25,0.12,3.43,17.1,32.23,35.83
467,M,1,0.65,46.93,24.88,,51.98
467,M,2,0.58,5.8,25.33,46.28,51.13
467,M,3,0.68,5.83,25.23,45.78,50.58
467,M,4,0.67,5.55,25.1,46.23,50.98
467,M,5,0.6,5.75,25.42,47.47,51.92
467,M,6,0.62,5.73,25.62,47.48,52.43
467,M,7,0.53,5.4,26.22,48.95,53.22
467,M,8,0.52,5.63,24.95,48.15,52.9
467,M,9,0.53,5.35,24.57,45.47,50.15
467,M,10,0.45,5.7,25.15,47.48,52.38
467,M,11,0.32,6.95,25.88,47.53,52.13
467,M,12,0.43,5.4,25.58,46.93,52.2
467,M,13,0.37,5.9,26.15,48.63,53.53
467,M,14,0.38,6,25.78,48.27,53.13
467,M,15,0.33,5.93,26.05,48.45,53.3
467,M,16,0.27,5.58,25.08,47.12,51.85
467,M,17,0.23,4.98,24.98,46.7,51.47
467,M,18,0.22,6.13,25.57,46.3,50.93
467,M,19,0.23,5.35,24.07,44.67,49.7
467,M,20,0.08,4.98,23.5,44.65,49.93
467,M,21,0.13,5.42,26.9,48.27,53.45
467,M,22,0.15,5.8,24.18,44.77,50.58
467,M,23,0.2,6.1,26.05,47.25,52.13
467,M,24,0.2,5.27,25.52,47.02,52.88
467,M,25,0.27,8.32,33.67,,47.15
270,M,1,0.73,5.7,24.62,44.12,48.65
270,M,2,0.62,5.33,22.73,41.4,45.68
270,M,3,0.73,5.57,24,44.65,48.9
270,M,4,0.58,5.47,23.77,44.82,49.15
270,M,5,0.7,5.42,23.02,43.33,47.77
270,M,6,0.67,5.43,23.03,42.88,47.28
270,M,7,0.65,5.38,23.12,43.52,48.37
270,M,8,0.7,5.42,23.02,42.95,47.72
270,M,9,0.5,5.23,22.93,43.45,48.22
270,M,10,0.48,5.32,23.18,45.17,49.6
270,M,11,0.63,5.62,24.92,46.47,51.15
270,M,12,0.57,5.53,23.75,44.23,49.35
270,M,13,0.32,5.17,23.18,42.93,47.55
270,M,14,0.27,5.22,24.53,45.35,51.23
270,M,15,0.37,5.05,24.03,45.68,50.72
270,M,16,0.28,6.62,24.33,45.57,50.65
270,M,17,0.28,4.93,23.5,44.18,48.93
270,M,18,0.2,4.9,22.23,43.02,47.65
270,M,19,0.22,4.73,22.73,43.7,49.13
270,M,20,0.28,4.93,23.1,43.68,48.82
270,M,21,0.18,4.92,23.25,44.85,49.7
270,M,22,0.1,8.02,24.73,45,49.47
270,M,23,0.15,4.68,21.82,41.77,46.25
270,M,24,0.18,4.53,21.97,42.65,47.67
270,M,25,0.15,4.63,21.93,43.28,47.65
270,M,26,5.17,,,,
327,M,1,0.4,5.42,25.08,48.95,53.77
327,M,2,0.53,6.17,25.6,48.25,54.07
327,M,3,0.52,5.48,25.07,47.75,53.82
327,M,4,0.57,5.63,25.55,48.32,52.65
327,M,5,0.52,5.43,24.97,46.5,51.42
327,M,6,0.5,5.67,25.35,48.33,53.58
327,M,7,0.6,6.13,24.57,46.58,51.67
327,M,8,0.53,5.37,25.27,47.57,52.57
327,M,9,0.35,4.97,22.28,42.05,46.38
327,M,10,0.4,4.88,22.8,43.25,48.1
327,M,11,0.47,5.37,24.33,47.12,52.2
327,M,12,0.5,5.57,24.77,45.3,50.25
327,M,13,0.37,4.87,23.05,40.98,45.15
327,M,14,0.23,4.4,20.37,37.83,41.58
327,M,15,0.32,4.5,20.35,37.92,41.63
327,M,16,0.25,6.5,22.2,40.18,44.12
327,M,17,0.25,4.6,20.3,37.52,41.53
327,M,18,0.22,6,25.63,45.67,50.23
327,M,19,0.2,4.72,21.73,38.95,42.65
327,M,20,0.17,4.98,23.67,43.95,48.33
327,M,21,0.18,4.32,19.88,36.37,40.37
327,M,22,0.22,5.2,24.95,46.92,51.37
327,M,23,0.18,4.72,23.25,44.13,48.9
327,M,24,0.18,4.1,21.27,40.95,45.73
327,M,25,0.18,4.77,24.85,46.6,51.42
327,M,26,1.4,,,,
98,M,1,0.38,5.15,24.27,45.87,52.38
98,M,2,0.43,5.95,26.15,47.57,53.58
98,M,3,0.58,5.8,25.08,47.25,51.57
98,M,4,0.6,5.63,25.53,48.33,52.65
98,M,5,0.53,5.43,24.67,45.03,49.37
98,M,6,0.57,5.82,25.25,46.12,51.48
98,M,7,0.57,5.57,24.33,44.85,49.47
98,M,8,0.58,5.75,24.32,45.87,50.95
98,M,9,0.47,5.48,24.3,44.73,49.53
98,M,10,0.43,5.5,23.97,45.58,50.55
98,M,11,0.48,5.5,24.47,45.7,50.55
98,M,12,0.57,5.88,24.62,44.92,50.03
98,M,13,0.4,6.12,25,46.42,51.3
98,M,14,0.35,5.5,24.1,45.6,50.72
98,M,15,0.32,5.58,24.25,45.2,50.87
98,M,16,0.3,5.27,24.05,45.15,50.03
98,M,17,0.27,5.38,23.92,44.3,50.32
98,M,18,0.2,5.1,23.37,43.82,49.13
98,M,19,0.2,4.92,23.85,43.95,49.57
98,M,20,0.2,5.02,23.65,44,49.65
98,M,21,0.18,5.1,23.05,43.52,49.13
98,M,22,0.2,5.18,23.4,44.33,50.23
98,M,23,0.22,5.15,22.82,43.05,48.8
98,M,24,0.18,4.95,24.58,46.47,52.33
98,M,25,0.22,5.23,26.2,47,52.9
539,M,1,0.67,5.67,24.67,46.15,51.1
539,M,2,0.22,4.65,21.95,40.6,45.03
539,M,3,0.87,5.9,25.9,46.43,51
539,M,4,0.77,5.68,25.22,47.52,52.78
539,M,5,0.77,5.38,21.67,40.22,44.1
539,M,6,0.53,5.6,26.6,47.4,51.4
539,M,7,0.38,5.55,24.35,45.03,49.67
539,M,8,0.47,5.48,23.85,43.38,47.58
539,M,9,0.07,4.25,22.6,42.32,46.6
539,M,10,0.03,3.62,17.22,32.42,35.95
539,M,11,0.3,5.38,24.52,46.27,51.32
539,M,12,0.17,4.78,23.48,45,50.07
539,M,13,0.17,5.03,23.63,44.85,49.13
539,M,14,0.15,5.05,23.4,45,49.18
539,M,15,0.1,4.5,22.72,43.83,48.48
539,M,16,0.33,5.33,22.28,40.3,44.75
539,M,17,0.22,5.18,24.87,44.93,49.6
539,M,18,0.13,5.07,23.67,43.77,48.4
539,M,19,0.18,6.05,23.97,43.63,48.15
539,M,20,0.1,5.17,23.77,44.57,48.65
539,M,21,0.08,3.55,16.82,32.07,35.87
539,M,22,0.18,5.35,24.08,45.07,49.42
539,M,23,0.15,4.72,24.25,43.62,48.07
539,M,24,0.12,4.33,24.42,45.32,50.22
539,M,25,0.22,6.02,25.67,47.62,53.57
539,M,26,0.17,4.65,28.55,,
252,M,1,0.75,5.67,25.12,46.77,51.35
252,M,2,0.77,5.47,24.3,45.37,49.75
252,M,3,0.18,4.48,22.17,41.6,46.32
252,M,4,0.17,4.43,22.28,42.55,47.9
252,M,5,0.15,4.4,23.17,43.95,48.97
252,M,6,0.05,4.13,21.65,41.83,46.77
252,M,7,0.22,4.47,23.07,43.57,48.92
252,M,8,0.22,4.62,23,43.28,49.22
252,M,9,0.03,42.77,21.9,,48.15
252,M,10,0.13,4.53,23.02,44.17,49.53
252,M,11,0.13,4.6,23.73,44.68,49.9
252,M,12,0.25,4.88,24.25,45.33,50.02
252,M,13,0.08,4.68,23.17,43.95,49.13
252,M,14,0.18,5.13,23.57,43.4,48.35
252,M,15,0.12,4.63,22.57,43.6,48.42
252,M,16,0.13,4.62,22.45,43.43,48.32
252,M,17,0.13,4.68,21.92,40.33,44.75
252,M,18,0.1,41.9,22.28,,47.12
252,M,19,0.08,4.75,22.55,43.18,48.03
252,M,20,0.17,4.82,23.03,43.68,48.47
252,M,21,0.13,4.88,22.6,43.03,48.18
252,M,22,0.13,4.62,23.37,44.8,49.48
252,M,23,0.13,4.57,22.42,43.98,49.5
252,M,24,0.15,4.38,22.07,43.17,47.95
252,M,25,0.15,4.45,22.73,47.37,53.9
252,M,26,9.13,,,,
490,F,1,0.17,4.8,22.83,42.87,47.9
490,F,2,0.23,4.82,23.23,42.03,47.67
490,F,3,0.23,4.73,22.83,42.12,47.62
490,F,4,0.17,4.58,22.93,44.22,49.23
490,F,5,0.23,4.87,24.78,45.65,51.77
